User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag,Date,Hour,Day,Month
USR00007,SES00007,Add to Cart,2026-07-20 17:40:34,Mobile,South,Organic,Electronics,0.0,Yes,2026-07-20,17,Monday,July
USR00007,SES00007,Checkout,2026-07-20 17:45:34,Mobile,North,Social Media,Home,0.0,Yes,2026-07-20,17,Monday,July
USR00007,SES00007,Purchase,2026-07-20 17:48:34,Tablet,East,Social Media,Home,1922.22,No,2026-07-20,17,Monday,July
USR00008,SES00008,Browse,2026-07-27 17:49:08,Desktop,East,Organic,Sports,0.0,Yes,2026-07-27,17,Monday,July
USR00008,SES00008,Add to Cart,2026-07-27 17:53:08,Tablet,South,Social Media,Fashion,0.0,Yes,2026-07-27,17,Monday,July
USR00009,SES00009,Browse,2026-07-15 13:22:32,Tablet,North,Email,Electronics,0.0,Yes,2026-07-15,13,Wednesday,July
USR00009,SES00009,Add to Cart,2026-07-15 13:25:32,Tablet,East,Social Media,Fashion,0.0,Yes,2026-07-15,13,Wednesday,July
USR00009,SES00009,Checkout,2026-07-15 13:27:32,Desktop,West,Social Media,Home,0.0,Yes,2026-07-15,13,Wednesday,July
USR00010,SES00010,Browse,2026-08-06 05:53:16,Mobile,West,Google Ads,Beauty,0.0,Yes,2026-08-06,5,Thursday,August
USR00011,SES00011,Browse,2026-08-01 04:03:25,Mobile,East,Google Ads,Fashion,0.0,Yes,2026-08-01,4,Saturday,August
USR00011,SES00011,Add to Cart,2026-08-01 04:08:25,Tablet,South,Organic,Electronics,0.0,Yes,2026-08-01,4,Saturday,August
USR00011,SES00011,Checkout,2026-08-01 04:11:25,Desktop,West,Email,Home,0.0,Yes,2026-08-01,4,Saturday,August
USR00011,SES00011,Purchase,2026-08-01 04:13:25,Desktop,South,Organic,Sports,609.45,No,2026-08-01,4,Saturday,August
USR00012,SES00012,Browse,2026-07-18 09:17:11,Desktop,East,Google Ads,Sports,0.0,Yes,2026-07-18,9,Saturday,July
USR00012,SES00012,Add to Cart,2026-07-18 09:19:11,Desktop,South,Social Media,Beauty,0.0,Yes,2026-07-18,9,Saturday,July
USR00012,SES00012,Checkout,2026-07-18 09:21:11,Tablet,East,Google Ads,Fashion,0.0,Yes,2026-07-18,9,Saturday,July
USR00013,SES00013,Browse,2026-07-30 21:54:37,Mobile,West,Social Media,Beauty,0.0,Yes,2026-07-30,21,Thursday,July
USR00014,SES00014,Browse,2026-08-03 03:56:19,Tablet,West,Social Media,Sports,0.0,Yes,2026-08-03,3,Monday,August
USR00014,SES00014,Add to Cart,2026-08-03 04:01:19,Tablet,South,Social Media,Fashion,0.0,Yes,2026-08-03,4,Monday,August
USR00015,SES00015,Browse,2026-08-02 16:58:20,Tablet,North,Google Ads,Fashion,0.0,Yes,2026-08-02,16,Sunday,August
USR00015,SES00015,Add to Cart,2026-08-02 17:01:20,Desktop,North,Organic,Fashion,0.0,Yes,2026-08-02,17,Sunday,August
USR00016,SES00016,Browse,2026-07-08 13:26:46,Tablet,South,Organic,Electronics,0.0,Yes,2026-07-08,13,Wednesday,July
USR00016,SES00016,Add to Cart,2026-07-08 13:28:46,Desktop,West,Email,Home,0.0,Yes,2026-07-08,13,Wednesday,July
USR00017,SES00017,Browse,2026-07-09 21:50:11,Mobile,South,Social Media,Beauty,0.0,Yes,2026-07-09,21,Thursday,July
USR00017,SES00017,Add to Cart,2026-07-09 21:55:11,Tablet,North,Social Media,Home,0.0,Yes,2026-07-09,21,Thursday,July
USR00018,SES00018,Browse,2026-08-05 20:49:03,Tablet,North,Organic,Sports,0.0,Yes,2026-08-05,20,Wednesday,August
USR00018,SES00018,Add to Cart,2026-08-05 20:53:03,Mobile,North,Organic,Sports,0.0,Yes,2026-08-05,20,Wednesday,August
USR00019,SES00019,Browse,2026-07-30 08:59:21,Desktop,West,Organic,Electronics,0.0,Yes,2026-07-30,8,Thursday,July
USR00019,SES00019,Add to Cart,2026-07-30 09:04:21,Mobile,West,Social Media,Sports,0.0,Yes,2026-07-30,9,Thursday,July
USR00020,SES00020,Browse,2026-07-10 14:42:04,Mobile,South,Google Ads,Home,0.0,Yes,2026-07-10,14,Friday,July
USR00021,SES00021,Browse,2026-07-15 03:26:46,Desktop,North,Email,Beauty,0.0,Yes,2026-07-15,3,Wednesday,July
USR00021,SES00021,Add to Cart,2026-07-15 03:31:46,Tablet,East,Social Media,Beauty,0.0,Yes,2026-07-15,3,Wednesday,July
USR00022,SES00022,Browse,2026-07-19 14:35:20,Mobile,East,Social Media,Beauty,0.0,Yes,2026-07-19,14,Sunday,July
USR00022,SES00022,Add to Cart,2026-07-19 14:39:20,Tablet,East,Organic,Electronics,0.0,Yes,2026-07-19,14,Sunday,July
USR00023,SES00023,Browse,2026-07-19 11:55:55,Desktop,South,Email,Beauty,0.0,Yes,2026-07-19,11,Sunday,July
USR00023,SES00023,Add to Cart,2026-07-19 11:59:55,Tablet,North,Organic,Home,0.0,Yes,2026-07-19,11,Sunday,July
USR00023,SES00023,Checkout,2026-07-19 12:04:55,Desktop,North,Social Media,Electronics,0.0,Yes,2026-07-19,12,Sunday,July
USR00023,SES00023,Purchase,2026-07-19 12:09:55,Mobile,East,Google Ads,Home,705.29,No,2026-07-19,12,Sunday,July
USR00024,SES00024,Browse,2026-07-17 19:04:53,Mobile,West,Google Ads,Home,0.0,Yes,2026-07-17,19,Friday,July
USR00024,SES00024,Add to Cart,2026-07-17 19:06:53,Desktop,South,Google Ads,Fashion,0.0,Yes,2026-07-17,19,Friday,July
USR00024,SES00024,Checkout,2026-07-17 19:08:53,Desktop,West,Google Ads,Fashion,0.0,Yes,2026-07-17,19,Friday,July
USR00025,SES00025,Browse,2026-07-21 04:43:43,Tablet,West,Email,Home,0.0,Yes,2026-07-21,4,Tuesday,July
USR00025,SES00025,Add to Cart,2026-07-21 04:47:43,Desktop,West,Social Media,Fashion,0.0,Yes,2026-07-21,4,Tuesday,July
USR00026,SES00026,Browse,2026-08-05 21:24:46,Desktop,East,Email,Beauty,0.0,Yes,2026-08-05,21,Wednesday,August
USR00026,SES00026,Add to Cart,2026-08-05 21:26:46,Desktop,West,Organic,Sports,0.0,Yes,2026-08-05,21,Wednesday,August
USR00026,SES00026,Checkout,2026-08-05 21:31:46,Mobile,North,Google Ads,Home,0.0,Yes,2026-08-05,21,Wednesday,August
USR00027,SES00027,Browse,2026-07-25 14:21:24,Mobile,East,Social Media,Home,0.0,Yes,2026-07-25,14,Saturday,July
USR00027,SES00027,Add to Cart,2026-07-25 14:26:24,Desktop,North,Organic,Electronics,0.0,Yes,2026-07-25,14,Saturday,July
USR00028,SES00028,Browse,2026-07-17 14:12:32,Desktop,South,Social Media,Fashion,0.0,Yes,2026-07-17,14,Friday,July
USR00028,SES00028,Add to Cart,2026-07-17 14:15:32,Tablet,West,Email,Sports,0.0,Yes,2026-07-17,14,Friday,July
USR00028,SES00028,Checkout,2026-07-17 14:20:32,Desktop,South,Google Ads,Beauty,0.0,Yes,2026-07-17,14,Friday,July
USR00029,SES00029,Browse,2026-07-23 03:17:08,Mobile,North,Organic,Sports,0.0,Yes,2026-07-23,3,Thursday,July
USR00029,SES00029,Add to Cart,2026-07-23 03:20:08,Desktop,North,Google Ads,Sports,0.0,Yes,2026-07-23,3,Thursday,July
USR00029,SES00029,Checkout,2026-07-23 03:25:08,Tablet,South,Email,Home,0.0,Yes,2026-07-23,3,Thursday,July
USR00030,SES00030,Browse,2026-07-14 00:19:08,Mobile,East,Organic,Beauty,0.0,Yes,2026-07-14,0,Tuesday,July
USR00031,SES00031,Browse,2026-07-15 13:20:21,Mobile,South,Google Ads,Electronics,0.0,Yes,2026-07-15,13,Wednesday,July
USR00031,SES00031,Add to Cart,2026-07-15 13:24:21,Mobile,East,Social Media,Electronics,0.0,Yes,2026-07-15,13,Wednesday,July
USR00031,SES00031,Checkout,2026-07-15 13:28:21,Mobile,South,Social Media,Sports,0.0,Yes,2026-07-15,13,Wednesday,July
USR00032,SES00032,Browse,2026-07-09 00:30:19,Tablet,East,Social Media,Beauty,0.0,Yes,2026-07-09,0,Thursday,July
USR00032,SES00032,Add to Cart,2026-07-09 00:34:19,Mobile,South,Organic,Sports,0.0,Yes,2026-07-09,0,Thursday,July
USR00033,SES00033,Browse,2026-07-22 12:35:44,Tablet,South,Email,Sports,0.0,Yes,2026-07-22,12,Wednesday,July
USR00033,SES00033,Add to Cart,2026-07-22 12:38:44,Desktop,East,Organic,Fashion,0.0,Yes,2026-07-22,12,Wednesday,July
USR00033,SES00033,Checkout,2026-07-22 12:40:44,Desktop,East,Google Ads,Sports,0.0,Yes,2026-07-22,12,Wednesday,July
USR00034,SES00034,Browse,2026-07-20 15:44:49,Desktop,South,Social Media,Beauty,0.0,Yes,2026-07-20,15,Monday,July
USR00035,SES00035,Browse,2026-07-17 07:04:56,Desktop,North,Organic,Electronics,0.0,Yes,2026-07-17,7,Friday,July
USR00035,SES00035,Add to Cart,2026-07-17 07:09:56,Tablet,East,Social Media,Beauty,0.0,Yes,2026-07-17,7,Friday,July
USR00036,SES00036,Browse,2026-08-05 15:25:44,Mobile,South,Organic,Electronics,0.0,Yes,2026-08-05,15,Wednesday,August
USR00036,SES00036,Add to Cart,2026-08-05 15:27:44,Desktop,South,Email,Fashion,0.0,Yes,2026-08-05,15,Wednesday,August
USR00037,SES00037,Browse,2026-07-11 03:48:26,Mobile,East,Organic,Electronics,0.0,Yes,2026-07-11,3,Saturday,July
USR00037,SES00037,Add to Cart,2026-07-11 03:50:26,Tablet,North,Email,Sports,0.0,Yes,2026-07-11,3,Saturday,July
USR00037,SES00037,Checkout,2026-07-11 03:55:26,Mobile,West,Organic,Home,0.0,Yes,2026-07-11,3,Saturday,July
USR00038,SES00038,Browse,2026-07-19 09:02:29,Mobile,North,Google Ads,Home,0.0,Yes,2026-07-19,9,Sunday,July
USR00039,SES00039,Browse,2026-07-21 12:21:44,Tablet,West,Social Media,Beauty,0.0,Yes,2026-07-21,12,Tuesday,July
USR00040,SES00040,Browse,2026-07-18 16:10:22,Desktop,North,Google Ads,Home,0.0,Yes,2026-07-18,16,Saturday,July
USR00040,SES00040,Add to Cart,2026-07-18 16:15:22,Desktop,East,Social Media,Sports,0.0,Yes,2026-07-18,16,Saturday,July
USR00041,SES00041,Browse,2026-07-29 11:45:43,Desktop,North,Google Ads,Home,0.0,Yes,2026-07-29,11,Wednesday,July
USR00041,SES00041,Add to Cart,2026-07-29 11:48:43,Mobile,North,Google Ads,Home,0.0,Yes,2026-07-29,11,Wednesday,July
USR00042,SES00042,Browse,2026-07-20 20:44:51,Tablet,North,Email,Fashion,0.0,Yes,2026-07-20,20,Monday,July
USR00042,SES00042,Add to Cart,2026-07-20 20:49:51,Tablet,West,Organic,Fashion,0.0,Yes,2026-07-20,20,Monday,July
USR00042,SES00042,Checkout,2026-07-20 20:52:51,Desktop,South,Organic,Home,0.0,Yes,2026-07-20,20,Monday,July
USR00043,SES00043,Browse,2026-07-20 11:56:46,Desktop,East,Social Media,Home,0.0,Yes,2026-07-20,11,Monday,July
USR00044,SES00044,Browse,2026-07-08 05:32:15,Desktop,West,Google Ads,Fashion,0.0,Yes,2026-07-08,5,Wednesday,July
USR00044,SES00044,Add to Cart,2026-07-08 05:35:15,Desktop,South,Social Media,Electronics,0.0,Yes,2026-07-08,5,Wednesday,July
USR00045,SES00045,Browse,2026-07-19 12:58:35,Tablet,West,Google Ads,Beauty,0.0,Yes,2026-07-19,12,Sunday,July
USR00045,SES00045,Add to Cart,2026-07-19 13:01:35,Mobile,North,Google Ads,Home,0.0,Yes,2026-07-19,13,Sunday,July
USR00045,SES00045,Checkout,2026-07-19 13:05:35,Mobile,East,Organic,Home,0.0,Yes,2026-07-19,13,Sunday,July
USR00046,SES00046,Browse,2026-07-14 01:26:44,Mobile,North,Organic,Electronics,0.0,Yes,2026-07-14,1,Tuesday,July
USR00046,SES00046,Add to Cart,2026-07-14 01:31:44,Tablet,South,Google Ads,Sports,0.0,Yes,2026-07-14,1,Tuesday,July
USR00046,SES00046,Checkout,2026-07-14 01:34:44,Desktop,West,Organic,Home,0.0,Yes,2026-07-14,1,Tuesday,July
USR00047,SES00047,Browse,2026-07-16 03:40:05,Tablet,South,Social Media,Home,0.0,Yes,2026-07-16,3,Thursday,July
USR00047,SES00047,Add to Cart,2026-07-16 03:45:05,Tablet,West,Social Media,Sports,0.0,Yes,2026-07-16,3,Thursday,July
USR00047,SES00047,Checkout,2026-07-16 03:47:05,Desktop,East,Google Ads,Electronics,0.0,Yes,2026-07-16,3,Thursday,July
USR00047,SES00047,Purchase,2026-07-16 03:52:05,Desktop,South,Google Ads,Sports,481.8,No,2026-07-16,3,Thursday,July
USR00048,SES00048,Browse,2026-07-14 03:31:56,Desktop,South,Social Media,Sports,0.0,Yes,2026-07-14,3,Tuesday,July
USR00049,SES00049,Browse,2026-07-16 18:28:36,Desktop,East,Social Media,Fashion,0.0,Yes,2026-07-16,18,Thursday,July
USR00049,SES00049,Add to Cart,2026-07-16 18:32:36,Desktop,West,Google Ads,Sports,0.0,Yes,2026-07-16,18,Thursday,July
USR00050,SES00050,Browse,2026-07-14 15:14:07,Tablet,East,Google Ads,Electronics,0.0,Yes,2026-07-14,15,Tuesday,July
USR00050,SES00050,Add to Cart,2026-07-14 15:19:07,Mobile,South,Organic,Sports,0.0,Yes,2026-07-14,15,Tuesday,July
USR00050,SES00050,Checkout,2026-07-14 15:21:07,Desktop,East,Email,Sports,0.0,Yes,2026-07-14,15,Tuesday,July
USR00051,SES00051,Browse,2026-08-02 12:20:56,Desktop,North,Social Media,Sports,0.0,Yes,2026-08-02,12,Sunday,August
USR00051,SES00051,Add to Cart,2026-08-02 12:22:56,Mobile,East,Email,Home,0.0,Yes,2026-08-02,12,Sunday,August
USR00052,SES00052,Browse,2026-07-08 19:36:38,Tablet,West,Organic,Fashion,0.0,Yes,2026-07-08,19,Wednesday,July
USR00053,SES00053,Browse,2026-07-31 20:25:43,Mobile,West,Google Ads,Beauty,0.0,Yes,2026-07-31,20,Friday,July
USR00053,SES00053,Add to Cart,2026-07-31 20:29:43,Desktop,East,Social Media,Home,0.0,Yes,2026-07-31,20,Friday,July
USR00053,SES00053,Checkout,2026-07-31 20:31:43,Mobile,South,Social Media,Electronics,0.0,Yes,2026-07-31,20,Friday,July
USR00054,SES00054,Browse,2026-07-24 22:19:06,Desktop,West,Email,Beauty,0.0,Yes,2026-07-24,22,Friday,July
USR00055,SES00055,Browse,2026-07-28 20:44:26,Desktop,West,Social Media,Home,0.0,Yes,2026-07-28,20,Tuesday,July
USR00056,SES00056,Browse,2026-07-24 02:43:45,Mobile,East,Google Ads,Home,0.0,Yes,2026-07-24,2,Friday,July
USR00056,SES00056,Add to Cart,2026-07-24 02:46:45,Tablet,South,Google Ads,Sports,0.0,Yes,2026-07-24,2,Friday,July
USR00057,SES00057,Browse,2026-08-05 10:14:50,Desktop,South,Social Media,Sports,0.0,Yes,2026-08-05,10,Wednesday,August
USR00057,SES00057,Add to Cart,2026-08-05 10:17:50,Desktop,West,Google Ads,Fashion,0.0,Yes,2026-08-05,10,Wednesday,August
USR00057,SES00057,Checkout,2026-08-05 10:22:50,Tablet,East,Organic,Beauty,0.0,Yes,2026-08-05,10,Wednesday,August
USR00058,SES00058,Browse,2026-07-21 04:50:13,Tablet,East,Organic,Electronics,0.0,Yes,2026-07-21,4,Tuesday,July
USR00058,SES00058,Add to Cart,2026-07-21 04:54:13,Desktop,West,Organic,Beauty,0.0,Yes,2026-07-21,4,Tuesday,July
USR00058,SES00058,Checkout,2026-07-21 04:58:13,Mobile,East,Social Media,Electronics,0.0,Yes,2026-07-21,4,Tuesday,July
USR00058,SES00058,Purchase,2026-07-21 05:03:13,Desktop,East,Social Media,Beauty,552.14,No,2026-07-21,5,Tuesday,July
USR00059,SES00059,Browse,2026-07-14 22:51:03,Tablet,East,Google Ads,Fashion,0.0,Yes,2026-07-14,22,Tuesday,July
USR00059,SES00059,Add to Cart,2026-07-14 22:53:03,Desktop,South,Organic,Electronics,0.0,Yes,2026-07-14,22,Tuesday,July
USR00059,SES00059,Checkout,2026-07-14 22:56:03,Desktop,North,Organic,Beauty,0.0,Yes,2026-07-14,22,Tuesday,July
USR00060,SES00060,Browse,2026-07-08 00:29:16,Desktop,North,Organic,Fashion,0.0,Yes,2026-07-08,0,Wednesday,July
USR00061,SES00061,Browse,2026-07-13 04:46:33,Desktop,West,Organic,Fashion,0.0,Yes,2026-07-13,4,Monday,July
USR00061,SES00061,Add to Cart,2026-07-13 04:49:33,Mobile,West,Google Ads,Sports,0.0,Yes,2026-07-13,4,Monday,July
USR00062,SES00062,Browse,2026-07-29 08:10:26,Desktop,South,Email,Beauty,0.0,Yes,2026-07-29,8,Wednesday,July
USR00062,SES00062,Add to Cart,2026-07-29 08:12:26,Desktop,South,Email,Electronics,0.0,Yes,2026-07-29,8,Wednesday,July
USR00063,SES00063,Browse,2026-07-20 11:10:49,Mobile,West,Email,Fashion,0.0,Yes,2026-07-20,11,Monday,July
USR00064,SES00064,Browse,2026-07-19 12:16:28,Tablet,North,Social Media,Electronics,0.0,Yes,2026-07-19,12,Sunday,July
USR00064,SES00064,Add to Cart,2026-07-19 12:20:28,Tablet,East,Organic,Fashion,0.0,Yes,2026-07-19,12,Sunday,July
USR00064,SES00064,Checkout,2026-07-19 12:22:28,Tablet,South,Social Media,Fashion,0.0,Yes,2026-07-19,12,Sunday,July
USR00065,SES00065,Browse,2026-07-18 01:59:35,Mobile,East,Google Ads,Fashion,0.0,Yes,2026-07-18,1,Saturday,July
USR00065,SES00065,Add to Cart,2026-07-18 02:02:35,Mobile,South,Google Ads,Beauty,0.0,Yes,2026-07-18,2,Saturday,July
USR00065,SES00065,Checkout,2026-07-18 02:05:35,Tablet,North,Social Media,Electronics,0.0,Yes,2026-07-18,2,Saturday,July
USR00065,SES00065,Purchase,2026-07-18 02:10:35,Mobile,West,Organic,Fashion,1137.99,No,2026-07-18,2,Saturday,July
USR00066,SES00066,Browse,2026-08-06 01:32:27,Tablet,West,Google Ads,Electronics,0.0,Yes,2026-08-06,1,Thursday,August
USR00067,SES00067,Browse,2026-07-13 04:55:29,Desktop,North,Email,Fashion,0.0,Yes,2026-07-13,4,Monday,July
USR00068,SES00068,Browse,2026-07-31 11:34:13,Tablet,East,Social Media,Sports,0.0,Yes,2026-07-31,11,Friday,July
USR00069,SES00069,Browse,2026-07-13 12:05:00,Mobile,South,Google Ads,Home,0.0,Yes,2026-07-13,12,Monday,July
USR00069,SES00069,Add to Cart,2026-07-13 12:10:00,Desktop,South,Organic,Sports,0.0,Yes,2026-07-13,12,Monday,July
USR00069,SES00069,Checkout,2026-07-13 12:12:00,Desktop,North,Organic,Sports,0.0,Yes,2026-07-13,12,Monday,July
USR00069,SES00069,Purchase,2026-07-13 12:15:00,Mobile,West,Social Media,Beauty,787.44,No,2026-07-13,12,Monday,July
USR00070,SES00070,Browse,2026-08-05 04:08:19,Desktop,East,Social Media,Sports,0.0,Yes,2026-08-05,4,Wednesday,August
USR00071,SES00071,Browse,2026-08-04 20:34:58,Mobile,East,Social Media,Fashion,0.0,Yes,2026-08-04,20,Tuesday,August
USR00071,SES00071,Add to Cart,2026-08-04 20:38:58,Mobile,North,Social Media,Fashion,0.0,Yes,2026-08-04,20,Tuesday,August
USR00071,SES00071,Checkout,2026-08-04 20:42:58,Desktop,North,Email,Electronics,0.0,Yes,2026-08-04,20,Tuesday,August
USR00071,SES00071,Purchase,2026-08-04 20:46:58,Desktop,South,Email,Home,1257.65,No,2026-08-04,20,Tuesday,August
USR00072,SES00072,Browse,2026-07-13 07:18:14,Mobile,North,Organic,Electronics,0.0,Yes,2026-07-13,7,Monday,July
USR00072,SES00072,Add to Cart,2026-07-13 07:22:14,Desktop,West,Google Ads,Electronics,0.0,Yes,2026-07-13,7,Monday,July
USR00073,SES00073,Browse,2026-07-21 04:30:20,Mobile,West,Organic,Beauty,0.0,Yes,2026-07-21,4,Tuesday,July
USR00074,SES00074,Browse,2026-08-03 13:17:47,Tablet,East,Organic,Beauty,0.0,Yes,2026-08-03,13,Monday,August
USR00074,SES00074,Add to Cart,2026-08-03 13:19:47,Desktop,South,Organic,Electronics,0.0,Yes,2026-08-03,13,Monday,August
USR00075,SES00075,Browse,2026-07-24 06:22:48,Desktop,West,Google Ads,Home,0.0,Yes,2026-07-24,6,Friday,July
USR00075,SES00075,Add to Cart,2026-07-24 06:24:48,Desktop,South,Organic,Electronics,0.0,Yes,2026-07-24,6,Friday,July
USR00075,SES00075,Checkout,2026-07-24 06:27:48,Mobile,East,Email,Fashion,0.0,Yes,2026-07-24,6,Friday,July
USR00076,SES00076,Browse,2026-07-09 19:25:24,Desktop,South,Social Media,Sports,0.0,Yes,2026-07-09,19,Thursday,July
USR00076,SES00076,Add to Cart,2026-07-09 19:29:24,Desktop,West,Social Media,Beauty,0.0,Yes,2026-07-09,19,Thursday,July
USR00077,SES00077,Browse,2026-07-29 22:26:52,Mobile,West,Organic,Sports,0.0,Yes,2026-07-29,22,Wednesday,July
USR00078,SES00078,Browse,2026-07-15 17:39:55,Desktop,South,Email,Electronics,0.0,Yes,2026-07-15,17,Wednesday,July
USR00079,SES00079,Browse,2026-07-11 23:39:54,Mobile,North,Google Ads,Sports,0.0,Yes,2026-07-11,23,Saturday,July
USR00079,SES00079,Add to Cart,2026-07-11 23:41:54,Mobile,North,Social Media,Beauty,0.0,Yes,2026-07-11,23,Saturday,July
USR00080,SES00080,Browse,2026-08-03 21:49:00,Tablet,West,Email,Electronics,0.0,Yes,2026-08-03,21,Monday,August
USR00080,SES00080,Add to Cart,2026-08-03 21:52:00,Mobile,West,Social Media,Home,0.0,Yes,2026-08-03,21,Monday,August
USR00080,SES00080,Checkout,2026-08-03 21:54:00,Mobile,East,Google Ads,Electronics,0.0,Yes,2026-08-03,21,Monday,August
USR00080,SES00080,Purchase,2026-08-03 21:59:00,Desktop,North,Google Ads,Sports,1905.29,No,2026-08-03,21,Monday,August
USR00081,SES00081,Browse,2026-07-21 23:59:13,Mobile,South,Social Media,Electronics,0.0,Yes,2026-07-21,23,Tuesday,July
USR00081,SES00081,Add to Cart,2026-07-22 00:01:13,Desktop,North,Google Ads,Electronics,0.0,Yes,2026-07-22,0,Wednesday,July
USR00081,SES00081,Checkout,2026-07-22 00:04:13,Mobile,East,Email,Fashion,0.0,Yes,2026-07-22,0,Wednesday,July
USR00081,SES00081,Purchase,2026-07-22 00:08:13,Desktop,East,Email,Sports,841.41,No,2026-07-22,0,Wednesday,July
USR00082,SES00082,Browse,2026-07-20 05:23:58,Mobile,South,Email,Beauty,0.0,Yes,2026-07-20,5,Monday,July
USR00083,SES00083,Browse,2026-07-21 18:26:15,Desktop,East,Social Media,Home,0.0,Yes,2026-07-21,18,Tuesday,July
USR00083,SES00083,Add to Cart,2026-07-21 18:31:15,Tablet,North,Google Ads,Fashion,0.0,Yes,2026-07-21,18,Tuesday,July
USR00084,SES00084,Browse,2026-07-22 07:38:37,Tablet,West,Email,Fashion,0.0,Yes,2026-07-22,7,Wednesday,July
USR00085,SES00085,Browse,2026-07-10 11:04:43,Tablet,East,Email,Electronics,0.0,Yes,2026-07-10,11,Friday,July
USR00086,SES00086,Browse,2026-07-15 18:12:03,Tablet,West,Organic,Electronics,0.0,Yes,2026-07-15,18,Wednesday,July
USR00086,SES00086,Add to Cart,2026-07-15 18:17:03,Mobile,North,Social Media,Beauty,0.0,Yes,2026-07-15,18,Wednesday,July
USR00087,SES00087,Browse,2026-07-08 20:08:45,Mobile,North,Organic,Beauty,0.0,Yes,2026-07-08,20,Wednesday,July
USR00087,SES00087,Add to Cart,2026-07-08 20:12:45,Desktop,West,Google Ads,Electronics,0.0,Yes,2026-07-08,20,Wednesday,July
USR00087,SES00087,Checkout,2026-07-08 20:17:45,Tablet,North,Email,Electronics,0.0,Yes,2026-07-08,20,Wednesday,July
USR00088,SES00088,Browse,2026-08-04 16:08:20,Mobile,West,Social Media,Fashion,0.0,Yes,2026-08-04,16,Tuesday,August
USR00088,SES00088,Add to Cart,2026-08-04 16:13:20,Mobile,West,Social Media,Home,0.0,Yes,2026-08-04,16,Tuesday,August
USR00089,SES00089,Browse,2026-07-08 15:50:14,Tablet,East,Google Ads,Beauty,0.0,Yes,2026-07-08,15,Wednesday,July
USR00089,SES00089,Add to Cart,2026-07-08 15:53:14,Desktop,West,Email,Beauty,0.0,Yes,2026-07-08,15,Wednesday,July
USR00089,SES00089,Checkout,2026-07-08 15:56:14,Mobile,East,Email,Fashion,0.0,Yes,2026-07-08,15,Wednesday,July
USR00089,SES00089,Purchase,2026-07-08 16:00:14,Mobile,South,Social Media,Sports,1919.21,No,2026-07-08,16,Wednesday,July
USR00090,SES00090,Browse,2026-07-26 22:40:53,Desktop,East,Email,Fashion,0.0,Yes,2026-07-26,22,Sunday,July
USR00090,SES00090,Add to Cart,2026-07-26 22:42:53,Desktop,West,Organic,Beauty,0.0,Yes,2026-07-26,22,Sunday,July
USR00091,SES00091,Browse,2026-07-18 23:51:18,Desktop,West,Organic,Beauty,0.0,Yes,2026-07-18,23,Saturday,July
